📺海外专用,#genre#
CCTV-5,http://8.138.7.223/tv/dl/careryun.php?id=7
CCTV-5,http://36.136.38.87:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://222.84.234.80:4022/udp/239.81.0.232:4056
CCTV-5,http://113.90.247.228:4000/udp/239.77.0.170:5146
CCTV-5,http://58.62.234.21:10000/udp/239.77.0.170:5146
CCTV-5,http://omnix.cn:4000/udp/225.1.8.89:8000
CCTV-5+,http://222.84.234.80:4022/udp/239.81.0.101:4056
CCTV-5+,http://lzoq.serv00.net/daili/Smartv.php?id=cctv5plus
CCTV-5+,http://58.62.234.21:10000/udp/239.77.0.87:5146
CCTV-5+,http://14.154.196.26:4022/udp/239.77.1.31:5146
CCTV-6,http://8.138.7.223/tv/dl/careryun.php?id=9
CCTV-6,http://58.62.234.21:10000/udp/239.77.0.171:5146
CCTV-6,http://14.154.196.26:4022/udp/239.77.0.171:5146
CCTV-6,http://119.32.12.17:2901/udp/224.1.100.84:11111
CCTV-7,http://8.138.7.223/tv/dl/douyincdn.php?id=7
CCTV-7,http://8.138.7.223/tv/dl/careryun.php?id=10
CCTV-7,http://58.62.234.21:10000/udp/239.77.1.159:5146
CCTV-7,http://lzoq.serv00.net/daili/Smartv.php?id=cctv7
CCTV-7,http://222.84.234.80:4022/udp/239.81.0.116:4056
CCTV-7,http://omnix.cn:4000/udp/225.1.8.7:8104
CCTV-7,http://14.154.196.26:4022/udp/239.77.1.159:5146
CCTV-8,http://8.138.7.223/tv/dl/douyincdn.php?id=8
CCTV-8,http://8.138.7.223/tv/dl/careryun.php?id=11
CCTV-8,http://58.62.234.21:10000/udp/239.77.0.172:5146
CCTV-8,http://222.84.234.80:4022/udp/239.81.0.234:4056
CCTV-8,http://lzoq.serv00.net/daili/Smartv.php?id=cctv8hd
CCTV-8,http://14.154.196.26:4022/udp/239.77.0.172:5146
CCTV-9,http://8.138.7.223/tv/dl/douyincdn.php?id=9
CCTV-9,http://8.138.7.223/tv/dl/careryun.php?id=12
CCTV-9,http://lzoq.serv00.net/daili/Smartv.php?id=cctv9hd
CCTV-9,http://14.154.196.26:4022/udp/239.77.0.135:5146
CCTV-9,http://222.84.234.80:4022/udp/239.81.0.117:4056
CCTV-9,http://119.32.12.17:2901/udp/224.1.100.29:11111
CCTV-10,http://8.138.7.223/tv/dl/careryun.php?id=13
CCTV-10,http://8.138.7.223/tv/dl/douyincdn.php?id=10
CCTV-10,http://222.84.234.80:4022/udp/239.81.0.118:4056
CCTV-11,http://8.138.7.223/tv/dl/douyincdn.php?id=11
CCTV-11,http://222.84.234.80:4022/udp/239.81.0.229:4056
CCTV-11,http://119.32.12.17:2901/udp/224.1.100.44:11111
CCTV-12,http://8.138.7.223/tv/dl/careryun.php?id=15
CCTV-12,http://222.84.234.80:4022/udp/239.81.0.119:4056
CCTV-12,http://58.62.234.21:10000/udp/239.77.1.109:5146
CCTV-12,http://119.32.12.17:2901/udp/224.1.100.78:11111
CCTV-13,http://8.138.7.223/tv/dl/douyincdn.php?id=13
CCTV-13,http://58.62.234.21:10000/udp/239.77.0.188:5146
CCTV-13,http://14.154.196.26:4022/udp/239.77.0.188:5146
CCTV-13,http://lzoq.serv00.net/daili/Smartv.php?id=cctv13
CCTV-14,http://8.138.7.223/tv/dl/careryun.php?id=17
CCTV-14,http://14.154.196.26:4022/udp/239.77.1.161:5146
CCTV-14,http://222.84.234.80:4022/udp/239.81.0.120:4056
CCTV-14,http://lzoq.serv00.net/daili/Smartv.php?id=cctv14
CCTV-14,http://14.154.196.26:4022/udp/239.77.0.133:5146
CCTV-14,http://58.62.234.21:10000/udp/239.77.1.161:5146
CCTV-14,http://119.32.12.17:2901/udp/224.1.100.80:11111
CCTV-15,http://58.62.234.21:10000/udp/239.77.1.239:5146
CCTV-15,http://222.84.234.80:4022/udp/239.81.0.230:4056
CCTV-15,http://lzoq.serv00.net/daili/Smartv.php?id=cctv15
CCTV-15,http://8.138.7.223/tv/dl/careryun.php?id=18
CCTV-16,http://58.62.234.21:10000/udp/239.77.0.165:5146
CCTV-16,http://14.154.196.26:4022/udp/239.77.1.76:5146
CCTV-16,http://home.yulei.online:9999/rtp/226.0.2.169:9264
CCTV-17,http://8.138.7.223/tv/dl/careryun.php?id=19
CCTV-17,http://8.138.7.223/tv/dl/douyincdn.php?id=16
CCTV-17,http://222.84.234.80:4022/udp/239.81.0.228:4056
广东卫视,http://satellitepull.cnr.cn/live/wxgdws/playlist.m3u8
广东卫视,http://8.138.7.223/tv/dl/careryun.php?id=27
广东卫视,http://222.134.245.16:9901/tsfile/live/0125_1.m3u8
广东卫视,http://39.164.180.36:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://14.154.196.26:4022/udp/239.77.1.2:5146
广东卫视,http://120.76.248.139/live/bfgd/4200000092.m3u8
广东卫视,http://58.62.234.21:10000/udp/239.77.1.19:5146
广东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=be728e&tk=6949f8ce7202
广东卫视,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8
广东卫视,http://58.19.38.162:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://119.32.12.17:2901/udp/224.1.100.96:11111
广东卫视,http://59.39.89.130:60901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=ac653f&tk=6949f8ce7202
广东卫视,http://221.226.4.10:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=25
湖北卫视,http://221.226.4.10:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://39.164.180.36:19901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://39.164.180.36:19901/tsfile/live/0132_1.m3u8?key=txiptv&amp;amp;playlive=0&amp;amp;authid=0
湖北卫视,http://222.134.245.16:9901/tsfile/live/0132_1.m3u8
湖北卫视,http://222.134.245.16:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://www.745612.xyz:7788/rtp/235.254.198.72:1564
湖北卫视,http://58.62.234.21:10000/udp/239.77.1.93:5146
湖北卫视,http://113.90.247.228:4000/udp/239.77.1.93:5146
湖北卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.68:11111
湖北卫视,http://119.32.12.17:2901/udp/224.1.100.68:11111
湖北卫视,http://222.169.85.8:9901/tsfile/live/0132_1.m3u8
湖北卫视,http://110.53.52.63:8888/newlive/live/hls/33/live.m3u8
湖北卫视,http://101.66.198.163:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://223.241.247.214:9901/tsfile/live/0132_1.m3u8
东方卫视,http://222.134.245.16:9901/tsfile/live/0107_1.m3u8
东方卫视,http://39.164.180.36:19901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://58.62.234.21:10000/udp/239.77.1.218:5146
东方卫视,http://14.154.196.26:4022/udp/239.77.0.98:5146
东方卫视,http://119.32.12.17:2901/udp/224.1.100.48:11111
东方卫视,http://222.134.245.16:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://8.138.7.223/tv/dl/careryun.php?id=20
东方卫视,http://221.226.4.10:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.48:11111
东方卫视,http://14.154.196.26:4022/udp/239.77.1.218:5146
东方卫视,http://183.215.134.239:19901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://omnix.cn:4000/udp/225.1.8.45:8032
东方卫视,http://175.16.153.39:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.47:11111
东方卫视,http://125.89.163.44:8888/udp/239.77.1.218:5146
江苏卫视,http://222.169.85.8:9901/tsfile/live/0127_1.m3u8
江苏卫视,http://39.164.180.36:19901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://113.90.247.228:4000/udp/239.77.0.90:5146
江苏卫视,http://125.89.163.44:8888/udp/239.77.1.18:5146
江苏卫视,http://8.138.7.223/tv/dl/careryun.php?id=23
江苏卫视,http://14.154.196.26:4022/udp/239.77.0.90:5146
江苏卫视,http://119.32.12.17:2901/udp/224.1.100.46:11111
江苏卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.46:11111
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=fb88fb&tk=6949f8ce7202
江苏卫视,http://222.134.245.16:9901/tsfile/live/0127_1.m3u8
江苏卫视,http://113.15.109.216:59901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://58.62.234.21:10000/udp/239.77.1.18:5146
江苏卫视,http://223.241.247.214:9901/tsfile/live/1008_1.m3u8
江苏卫视,http://183.223.157.33:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.45:11111
江西卫视,http://39.164.180.36:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=abe96c&tk=6949f8ce7202
江西卫视,http://113.15.109.216:59901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://119.32.12.17:2901/udp/224.1.100.54:11111
江西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.54:11111
江西卫视,http://8.138.7.223/tv/dl/careryun.php?id=30
江西卫视,http://222.134.245.16:9901/tsfile/live/0138_1.m3u8
江西卫视,http://113.90.247.228:4000/udp/239.77.0.149:5146
江西卫视,http://nas.hssvm.com:8888/udp/225.1.2.29:5002
江西卫视,http://223.241.247.214:9901/tsfile/live/0138_1.m3u8
江西卫视,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://101.66.199.21:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://59.39.89.130:60901/tsfile/live/0125_10.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://58.62.234.21:10000/udp/239.77.1.219:5146
江西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.53:11111
陕西卫视,http://39.164.180.36:19901/tsfile/live/0136_1.m3u8?key=txiptv&amp;amp;playlive=0&amp;amp;authid=0
陕西卫视,http://112.132.10.54:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://222.134.245.16:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://222.169.85.8:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://101.66.199.21:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://223.241.247.214:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://110.53.52.63:8888/newlive/live/hls/40/live.m3u8
陕西卫视,http://183.131.246.250:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://36.32.174.67:60080/newlive/live/hls/44/live.m3u8
陕西卫视,http://120.238.94.10:9901/tsfile/live/1070_1.m3u8
陕西卫视,http://124.116.183.146:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://124.128.73.58:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://61.156.228.12:8154/tsfile/live/0136_1.m3u8
陕西卫视,http://218.89.240.144:59901/tsfile/live/0136_1.m3u8
陕西卫视,http://171.15.18.199:8180/TV00000000000000000039@HHZT
七彩戏剧,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3074&tk=b53028476470
七彩戏剧,http://nas.hssvm.com:8888/udp/225.1.1.86:5002
七彩戏剧,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9763&tk=e503191f8e20
东方影视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1285&tk=2aca1ad9a849
东方影视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1407&tk=e503191f8e20
新闻综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8
新闻综合,http://p2.vzan.com/slowlive/596867413819827251/live.m3u8
新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0708&tk=23a9aca1f79f
新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2394&tk=e503191f8e20
新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5599&tk=2aca1ad9a849
CHC动作电影,https://gdcucc.v1.mk/gdcucc/chcdzdy.m3u8
劲爆体育,http://119.32.12.17:2901/udp/224.1.100.129:11111
游戏风云,http://nas.hssvm.com:8888/udp/225.1.1.135:5002
游戏风云,http://wouu.net:9977/udp/239.93.0.136:5140
游戏风云,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0002&tk=f6cc1e0a0e1a
游戏风云,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0352&tk=e503191f8e20
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40
TVB Plus,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukkliu64ah007-golive.flv
美亚电影,http://lzoq.serv00.net/daili/Smartv.php?id=meiyamovie_twn
美亚电影,http://150.138.77.132:10037/xxw/Smartv.php?id=meiyamovie_twn
美亚电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2594&tk=e503191f8e20
广东珠江,http://qjrhc.jydjd.top:2911/udp/224.1.100.23:11111
广东珠江,http://58.62.234.21:10000/udp/239.77.0.1:5146
广东珠江,http://113.90.247.228:4000/udp/239.77.0.1:5146
广东珠江,http://14.154.196.26:4022/udp/239.77.0.1:5146
广东珠江,http://113.90.247.228:4000/udp/239.77.0.114:5146
广东珠江,http://qjrhc.jydjd.top:2911/udp/224.1.100.24:11111
广东珠江,http://lzoq.serv00.net/daili/Smartv.php?id=zhujiang
广东珠江,http://120.238.94.10:9901/tsfile/live/1009_1.m3u8
广东珠江,http://125.89.163.44:8888/udp/239.77.0.1:5146
广东珠江,http://14.154.196.26:4022/udp/239.77.1.94:5146
广东珠江,https://haoyunlai.serv00.net/Smartv-1.php?id=zhujiang
广东珠江,https://live.ximalaya.com/radio-first-page-app/live/252/64.m3u8?transcode=ts
广东珠江,http://150.138.77.132:10037/xxw/Smartv.php?id=zhujiang
广东珠江,http://gmxw.7766.org:808/hls/83/index.m3u8
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8
广东体育,http://14.154.196.26:4022/udp/239.77.0.112:5146
广东体育,http://qjrhc.jydjd.top:2911/udp/224.1.100.34:11111
广东体育,http://58.62.234.21:10000/udp/239.77.0.112:5146
广东体育,http://qjrhc.jydjd.top:2911/udp/224.1.100.33:11111
广东体育,http://125.89.163.44:8888/udp/239.77.0.112:5146
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8
广东体育,http://183.11.239.36:808/hls/2/index.m3u8
广东体育,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2030&tk=a0c4f6cfaba3
龙华电影,http://lzoq.serv00.net/daili/Smartv.php?id=xingwei_movie
龙华电影,http://150.138.77.132:10037/xxw/Smartv.php?id=xingwei_movie
龙华电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8472&tk=e503191f8e20
龙华戏剧,http://50.7.234.10:8278/lunghuaxiju_twn/playlist.m3u8?tid=MF2F2793524427935244&ct=19249&tsum=db1ef83fbbbae9a364979295fd690f7d
龙华戏剧,http://50.7.234.10:8278/lunghuaxiju_twn/playlist.m3u8?tid=ME6E4094688440946884&ct=19234&tsum=dcb21e7462cf3104b9c2e9d3ede30359
龙华戏剧,http://50.7.234.10:8278/lunghuaxiju_twn/playlist.m3u8?tid=m5c1b0bf1531015581628&ct=17874&tsum=2d2c4d6761fa92d63b97c0fe787007cb
龙华戏剧,http://lzoq.serv00.net/daili/Smartv.php?id=lunghuaxiju_twn
龙华戏剧,http://150.138.77.132:10037/xxw/Smartv.php?id=lunghuaxiju_twn
澳视澳门,http://183.237.246.14:9931/tsfile/live/1039_1.m3u8
澳视澳门,http://1b6467f415.iok.la:9931/tsfile/live/1039_1.m3u8
RTHK32,http://50.7.234.10:8278/rhk32_twn/playlist.m3u8?tid=m941409fa5c86&ct=18336&tsum=af847919dbe19ba95dbe614c6cfe2a10
RTHK32,http://50.7.234.10:8278/rhk32_twn/playlist.m3u8?tid=MBCB4455322944553229&ct=19226&tsum=60bac13753ada5abc8873783d6611ebd
东森新闻,http://50.7.234.10:8278/ettvnews/playlist.m3u8?tid=MD8D4407126144071261&ct=19344&tsum=c7212737de5e023823ea68610d709c14
东森新闻,http://50.7.234.10:8278/ettvnews/playlist.m3u8?tid=MDCD7908242379082423&ct=19669&tsum=50ace53accfe96e223d6e9f09f51485a
东森新闻,http://50.7.234.10:8278/ettvnews/playlist.m3u8?tid=ME5E8863997888639978&ct=19193&tsum=6b0236441f10a7195fb35fe7997db68c
东森新闻,http://50.7.234.10:8278/ettvnews/playlist.m3u8?tid=m1785954e5a67&ct=18336&tsum=ce82c650c85a63fe1ead9e30f2d4bfb4
东森新闻,http://lzoq.serv00.net/daili/Smartv.php?id=ettvnews
东森新闻,http://150.138.77.132:10037/xxw/Smartv.php?id=ettvnews
东森新闻,http://ali.hlspull.yximgs.com/live/tboxpromhqttuqqcvbyquoqdqqeqywefqqfbxfbxxvbqqqlqqhqsxw.flv
中天新闻,http://cdn.iptv8k.top/dl/jspd.php?id=1
中天新闻,http://lzoq.serv00.net/daili/Smartv.php?id=ctinews
中天新闻,http://150.138.77.132:10037/xxw/Smartv.php?id=ctinews
中天新闻,http://50.7.234.10:8278/ctinews/playlist.m3u8?tid=MC3C3915550439155504&ct=19193&tsum=a8168b7967dda9bfebdd5b1403dc19b0
中天新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6963&tk=e503191f8e20
台视新闻,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻,http://50.7.234.10:8278/ttvnews_twn/playlist.m3u8?tid=MD9D1039476110394761&ct=19193&tsum=9f33349842788bfb7b0e90e93f7bf02c
台视新闻,http://50.7.234.10:8278/ttvnews_twn/playlist.m3u8?tid=MBBB6637589866375898&ct=19234&tsum=d2c641a325bf02e0b68c4f245e0165b0
台视新闻,http://lzoq.serv00.net/daili/Smartv.php?id=ttvnews_twn
台视新闻,http://150.138.77.132:10037/xxw/Smartv.php?id=ttvnews_twn
台视新闻,http://ali.hlspull.yximgs.com/live/tboxproncqqtqqudtqlqcvbcvntqqqsfwetqfvcbcxvdqbqfflvcqtsxw.flv
半岛电视台 卡塔尔,https://live-hls-v3-aje.getaj.net/AJE-V3/index.m3u8
半岛电视台 卡塔尔,https://live-hls-web-aje.getaj.net/AJE/index.m3u8
半岛电视台 卡塔尔,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
俄罗斯 24,http://178.163.16.255:81/udp/234.0.0.207:2000
俄罗斯1,http://178.163.16.255:81/udp/234.0.0.201:2000
BBC NEWS 英国,https://vs-hls-push-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/t=3840/v=pv14/b=5070016/main.m3u8
Bloomberg TV 美国,https://bloomberg.com/media-manifest/streams/us.m3u8
Bloomberg TV Asia 美国,https://bloomberg.com/media-manifest/streams/asia-event.m3u8
CJB TV 韩国,http://1.222.207.80:1935/live/cjbtv/playlist.m3u8
Fox News Now 美国,https://fox-foxnewsnow-samsungus.amagi.tv/playlist.m3u8
INDIA Today 印度,https://feeds.intoday.in/hltapps/api/master.m3u8
NBC San Francisco News 美国,https://nbcu-nbcsanfrancisconews-firetv.amagi.tv/playlist.m3u8
NBC 4 Los Angeles News 美国,https://nbcu-nbclosangelesnews-firetv.amagi.tv/playlist.m3u8
NBC 4 Washington News 美国,https://nbcu-nbcwashingtonnews-firetv.amagi.tv/playlist.m3u8
NBC 4 New York 美国,https://nbcu-nbcnewyorknews-firetv.amagi.tv/playlist.m3u8
NBC 4 New York 美国,https://nbcu-nbcnewyorknews-firetv.amagi.tv/playlist404.m3u8
NBC 5 Chicago News 美国,https://nbcu-nbcchicagonews-firetv.amagi.tv/playlist.m3u8
NBC 10 Boston News 美国,https://nbcu-nbcbostonnews-firetv.amagi.tv/playlist.m3u8
NBC 10 Philadelphia News 美国,https://nbcu-nbcphiladelphianews-firetv.amagi.tv/playlist.m3u8
NHK World Premium 日本,https://cdn.skygo.mn/live/disk1/NHK_World_Premium/HLSv3-FTA/NHK_World_Premium.m3u8
Russia Today 俄罗斯,https://rt-glb.rttv.com/live/rtnews/playlist_2500Kb.m3u8
SBS 韩国,http://61.82.49.4:1935/live/_definst_/tv.stream/chunklist_w432889607.m3u8

📺央视频道,#genre#
CCTV-1,http://114.246.201.137:7088/rtp/239.3.1.129:8008
CCTV-2,http://114.246.201.137:7088/rtp/239.3.1.60:8084
CCTV-4,http://114.246.201.137:7088/rtp/239.3.1.105:8092
CCTV-5,http://114.246.201.137:7088/rtp/239.3.1.173:8001
CCTV-5,https://ldcctvwbcdtxy.liveplay.myqcloud.com/ldcctvwbcd/cdrmldcctv5plus_1/index.m3u8?b=200-2100
CCTV-6,http://114.246.201.137:7088/rtp/239.3.1.174:8001
CCTV-10,http://58.62.234.21:10000/udp/239.77.0.134:5146
CCTV-13,http://114.246.201.137:7088/rtp/239.3.1.124:8128
CCTV-16,http://113.65.7.94:8888/udp/239.77.0.165:5146
CETV2,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=cetv2&videoTVChannel=cetv2&P2PChannelID=pd://cctv_p2p_hdcetv2&tai=cetv2&VideoName=cetv2&channelID=cetv2
CETV2,rtsp://115.153.254.81/PLTV/88888888/224/3221226978/85722625.smil
CETV2,rtsp://115.153.240.228:554/PLTV/88888888/224/3221226978/85722625.smil
CETV2,rtsp://115.153.212.72/PLTV/88888888/224/3221226978/85722625.smil
CETV2,rtsp://115.153.233.154/PLTV/88888888/224/3221226978/85722625.smil
CETV4,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=cetv4&videoTVChannel=cetv4&P2PChannelID=pd://cctv_p2p_hdcetv4&tai=cetv4&VideoName=cetv4&channelID=cetv4
CETV4,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
CETV4,rtsp://116.176.26.18/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
CETV4,rtsp://180.95.143.19/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
CETV4,rtsp://115.85.232.19/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
CETV4,rtsp://60.13.39.19/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
CETV4,rtsp://60.13.23.179/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
CETV4,rtsp://221.7.61.147/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
CETV4,rtsp://116.176.26.19/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
CETV4,rtsp://60.13.39.18/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
CETV4,rtsp://115.153.254.81/PLTV/88888888/224/3221226905/65242632.smil
CETV4,rtsp://115.153.240.228:554/PLTV/88888888/224/3221226905/65242632.smil
CETV4,rtsp://115.153.212.72/PLTV/88888888/224/3221226905/65242632.smil
CETV4,rtsp://115.153.233.154/PLTV/88888888/224/3221226905/65242632.smil

📡卫视频道,#genre#
浙江卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=19
浙江卫视,http://58.62.234.21:10000/udp/239.77.1.33:5146
湖南卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=18
湖南卫视,http://119.32.12.17:2901/udp/224.1.100.98:11111
湖南卫视,http://14.154.196.26:4022/udp/239.77.1.5:5146
湖南卫视,http://58.62.234.21:10000/udp/239.77.1.5:5146
湖南卫视,http://zqh2333.top:2222/rtp/239.93.24.88:5140
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
北京卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=17
北京卫视,http://14.154.196.26:4022/udp/239.77.0.91:5146
北京卫视,http://58.62.234.21:10000/udp/239.77.1.4:5146
北京卫视,http://lzoq.serv00.net/daili/Smartv.php?id=beijing
北京卫视,http://zqh2333.top:2222/rtp/239.93.24.180:5140
黑龙江卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=29
安徽卫视,http://203.205.191.53/live.ahsx.ahtv.cn/live/ahwssx.m3u8
安徽卫视,http://satellitepull.cnr.cn/live/wxahws/playlist.m3u8
安徽卫视,http://14.154.196.26:4022/udp/239.77.1.92:5146
安徽卫视,http://14.154.196.26:4022/udp/239.77.0.183:5146
